path,d1,d2,d3,d4,a3
['data' 'LabeledDB_new' 'FourLeg' '392' 'normalized_v2.ply'],"[0.     0.     0.078  0.08   0.1238 0.1284 0.1188 0.1026 0.1208 0.1452
 0.0776 0.0172 0.0076 0.     0.     0.     0.     0.     0.     0.    ]","[0.02701175 0.08890525 0.17211275 0.17869525 0.14469125 0.117499
 0.1021375  0.073862   0.05057575 0.03637925 0.00773125 0.000399
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.01271250e-02 7.66355000e-02 1.78927000e-01 2.56056750e-01
 2.43293375e-01 1.54658375e-01 6.10062500e-02 1.65396250e-02
 2.64787500e-03 1.08125000e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[3.3731360e-02 1.7635216e-01 3.0475680e-01 3.0337392e-01 1.5629120e-01
 2.4582080e-02 9.1136000e-04 1.1200000e-06 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01143724 0.0260367  0.03766732 0.04808484 0.05675916 0.0642012
 0.06672904 0.06694753 0.06622783 0.06342629 0.06076361 0.05796206
 0.05545745 0.05193999 0.04935954 0.04698788 0.0449494  0.04301305
 0.04149047 0.04055939]"
['data' 'LabeledDB_new' 'FourLeg' '393' 'normalized_v2.ply'],"[0.0084 0.0352 0.0524 0.082  0.0964 0.1324 0.1182 0.1454 0.1522 0.0674
 0.0612 0.0394 0.0094 0.     0.     0.     0.     0.     0.     0.    ]","[0.040656   0.11758725 0.175642   0.18038225 0.18003    0.12701625
 0.08613825 0.05218175 0.02382    0.00951175 0.006515   0.0005195
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.81681250e-02 1.22660750e-01 2.53028125e-01 2.66116625e-01
 1.81838250e-01 9.56313750e-02 4.29525000e-02 1.56585000e-02
 3.91437500e-03 3.13750000e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[0.04402368 0.22504576 0.3443656  0.26450656 0.10535984 0.01629136
 0.0004072  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.01254624 0.02884831 0.04123908 0.04980614 0.05469958 0.05754563
 0.05991428 0.06100283 0.06052341 0.05946869 0.05787899 0.05665893
 0.05548928 0.05411935 0.05249201 0.05117338 0.04944254 0.04760551
 0.04572166 0.04382414]"
['data' 'LabeledDB_new' 'FourLeg' '394' 'normalized_v2.ply'],"[0.     0.008  0.0658 0.0954 0.0908 0.1006 0.13   0.1196 0.0964 0.0958
 0.0806 0.0554 0.032  0.0158 0.013  0.0008 0.     0.     0.     0.    ]","[0.02480975 0.07480375 0.137275   0.1477935  0.1456635  0.136149
 0.11989275 0.09240875 0.062741   0.03597625 0.013996   0.0058625
 0.00218725 0.000441   0.         0.         0.         0.
 0.         0.        ]","[1.05835000e-02 7.58475000e-02 1.68463625e-01 2.28537625e-01
 2.15776625e-01 1.47299000e-01 8.29340000e-02 4.24832500e-02
 1.85495000e-02 7.34887500e-03 1.96025000e-03 2.04750000e-04
 1.15000000e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[3.0772960e-02 1.6062832e-01 2.7310656e-01 2.7322464e-01 1.7238864e-01
 7.0880000e-02 1.6672960e-02 2.2225600e-03 1.0336000e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01409208 0.02998443 0.04044654 0.04773427 0.05304321 0.05787106
 0.06202048 0.06345064 0.06270443 0.06114699 0.05992705 0.05770105
 0.05580198 0.05375726 0.05156572 0.04943553 0.04774599 0.04571642
 0.04387226 0.04198261]"
['data' 'LabeledDB_new' 'FourLeg' '395' 'normalized_v2.ply'],"[0.     0.     0.1252 0.1114 0.0978 0.1264 0.1526 0.0974 0.0724 0.083
 0.0938 0.0282 0.0118 0.     0.     0.     0.     0.     0.     0.    ]","[0.03220175 0.09924225 0.17937025 0.17279475 0.154575   0.12979575
 0.0924325  0.066159   0.04378275 0.019744   0.008902   0.001
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.52632500e-02 1.07038625e-01 2.30458625e-01 2.81988125e-01
 2.10387000e-01 1.00175750e-01 3.91672500e-02 1.24673750e-02
 2.70037500e-03 3.41125000e-04 1.25000000e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[4.0681440e-02 2.1047808e-01 3.2606288e-01 2.6534448e-01 1.2413680e-01
 3.0118080e-02 3.0939200e-03 8.4320000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01301129 0.03042667 0.04260863 0.05189615 0.05898814 0.0643358
 0.06662054 0.06751186 0.06650011 0.06370706 0.06044001 0.0573627
 0.05396392 0.05083635 0.04810087 0.04544818 0.0429447  0.04057362
 0.0382767  0.0364467 ]"
['data' 'LabeledDB_new' 'FourLeg' '396' 'normalized_v2.ply'],"[0.     0.     0.1028 0.114  0.0928 0.1494 0.1272 0.1514 0.0998 0.079
 0.045  0.0336 0.005  0.     0.     0.     0.     0.     0.     0.    ]","[3.1478750e-02 1.0364825e-01 1.7531400e-01 1.6246450e-01 1.5543250e-01
 1.4492375e-01 1.0970375e-01 6.1198750e-02 3.2787500e-02 1.6901750e-02
 4.9102500e-03 1.2077500e-03 2.8500000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[1.36982500e-02 9.82461250e-02 2.14530500e-01 2.68223375e-01
 2.10993000e-01 1.14298000e-01 5.24442500e-02 2.09290000e-02
 5.92287500e-03 7.07125000e-04 7.50000000e-06 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[0.04004224 0.20412048 0.32785408 0.28043872 0.12405632 0.02303472
 0.00045344 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.01282603 0.03200319 0.04544013 0.05439672 0.05915631 0.06175129
 0.06312582 0.06211897 0.06149872 0.06005785 0.05802135 0.05613051
 0.05388954 0.05155032 0.04945113 0.04740643 0.04535739 0.04360286
 0.04186589 0.04034957]"
['data' 'LabeledDB_new' 'FourLeg' '397' 'normalized_v2.ply'],"[0.     0.     0.076  0.1278 0.0948 0.1322 0.1354 0.1054 0.0804 0.096
 0.0846 0.0464 0.0198 0.0012 0.     0.     0.     0.     0.     0.    ]","[2.8701500e-02 9.5669000e-02 1.6454575e-01 1.6177025e-01 1.4295275e-01
 1.4061575e-01 1.1077375e-01 7.1770250e-02 4.2185250e-02 2.5558000e-02
 1.2812500e-02 2.6312500e-03 1.4000000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[1.21135000e-02 8.55467500e-02 1.92658875e-01 2.58756500e-01
 2.26707625e-01 1.31600500e-01 5.90925000e-02 2.23996250e-02
 8.95237500e-03 2.02050000e-03 1.51250000e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[3.3366720e-02 1.7746320e-01 3.0421872e-01 2.8838160e-01 1.5045216e-01
 4.2013280e-02 4.0510400e-03 5.3280000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01345785 0.03028395 0.04308054 0.05159006 0.0574044  0.06030478
 0.06192741 0.06225648 0.0617465  0.0609959  0.05902302 0.05708268
 0.05537472 0.05291236 0.05069597 0.04859945 0.04653924 0.04427651
 0.04227045 0.04017771]"
['data' 'LabeledDB_new' 'FourLeg' '398' 'normalized_v2.ply'],"[0.     0.0388 0.058  0.1224 0.1434 0.1328 0.0756 0.0698 0.06   0.0462
 0.0616 0.0766 0.039  0.0502 0.0066 0.006  0.0074 0.0044 0.0012 0.    ]","[3.7095500e-02 1.2327675e-01 1.8730325e-01 1.7427400e-01 1.6867425e-01
 1.4129700e-01 8.3615250e-02 4.5443000e-02 2.5896000e-02 1.0976000e-02
 1.9817500e-03 1.6725000e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[1.72132500e-02 1.16852125e-01 2.44422125e-01 2.95856500e-01
 2.01310750e-01 8.28730000e-02 3.03636250e-02 9.52875000e-03
 1.31612500e-03 2.63375000e-04 3.75000000e-07 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[4.7499360e-02 2.3183248e-01 3.4260112e-01 2.6244224e-01 1.0178736e-01
 1.3742240e-02 9.5200000e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.0125707  0.02842553 0.03902046 0.04800862 0.0549771  0.05945218
 0.06175397 0.06284672 0.06270735 0.06115872 0.05930354 0.05734224
 0.05556013 0.05396965 0.05161492 0.04977896 0.0477559  0.04640456
 0.04454892 0.04279984]"
['data' 'LabeledDB_new' 'FourLeg' '399' 'normalized_v2.ply'],"[0.     0.0166 0.1042 0.1316 0.1274 0.1404 0.1522 0.095  0.1    0.0708
 0.0418 0.02   0.     0.     0.     0.     0.     0.     0.     0.    ]","[3.5251000e-02 1.0706400e-01 1.7982050e-01 1.7641975e-01 1.7530125e-01
 1.4962650e-01 9.3712000e-02 5.0763500e-02 2.1798250e-02 8.1810000e-03
 1.9557500e-03 1.0650000e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[1.56486250e-02 1.06642375e-01 2.24000875e-01 2.68673125e-01
 2.05642625e-01 1.06892750e-01 4.68502500e-02 1.92298750e-02
 5.51950000e-03 8.89250000e-04 1.07500000e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[4.0091200e-02 2.1006080e-01 3.2099232e-01 2.5772416e-01 1.2703888e-01
 3.8809120e-02 5.1915200e-03 9.2000000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01272484 0.02919757 0.03894466 0.04585184 0.05114403 0.05553626
 0.05868686 0.06035762 0.06114962 0.06072853 0.05964346 0.05858783
 0.05702725 0.05549344 0.05382692 0.05209349 0.05042273 0.04832999
 0.04620402 0.04404905]"
['data' 'LabeledDB_new' 'FourLeg' '400' 'normalized_v2.ply'],"[0.     0.0292 0.095  0.119  0.1216 0.103  0.102  0.1138 0.1108 0.0844
 0.0546 0.0538 0.0128 0.     0.     0.     0.     0.     0.     0.    ]","[0.03617475 0.12361125 0.17367375 0.1489715  0.14218    0.1375115
 0.096912   0.05831625 0.04201    0.02696725 0.011784   0.00188775
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.73016250e-02 1.16513500e-01 2.35809875e-01 2.73628000e-01
 1.93527875e-01 9.83722500e-02 4.33538750e-02 1.72638750e-02
 4.11862500e-03 1.10500000e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[4.4819040e-02 2.1797328e-01 3.2268608e-01 2.6306448e-01 1.2327552e-01
 2.6142080e-02 2.0043200e-03 3.5200000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01751242 0.03804034 0.05271521 0.06242858 0.0670335  0.06939719
 0.06874044 0.06638259 0.06285031 0.05899606 0.05578216 0.05237953
 0.04910721 0.04636403 0.04398169 0.0418501  0.03984726 0.03739864
 0.03539669 0.03379604]"
['data' 'LabeledDB_new' 'Glasses' '41' 'normalized_v2.ply'],"[0.         0.         0.01138952 0.06005384 0.10685442 0.11120315
 0.11845103 0.11948644 0.11782978 0.12093601 0.06357424 0.02712777
 0.02174363 0.01925865 0.01698074 0.01408159 0.01449575 0.01263201
 0.0209153  0.02298613]","[0.04768325 0.1051445  0.1172455  0.1001     0.08920125 0.08628525
 0.080192   0.07121975 0.061514   0.06074    0.07201825 0.049975
 0.0320715  0.02241825 0.0041915  0.         0.         0.
 0.         0.        ]","[0.02213937 0.11763675 0.16136663 0.15247062 0.13091825 0.10566937
 0.08472325 0.06560937 0.05285238 0.04246063 0.02968175 0.0204485
 0.01375625 0.00026688 0.         0.         0.         0.
 0.         0.        ]","[5.4869280e-02 2.1215008e-01 2.0202480e-01 1.5913520e-01 1.3992768e-01
 1.0848240e-01 7.0501920e-02 3.6270560e-02 1.4166880e-02 2.3985600e-03
 7.2640000e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02492107 0.05574447 0.06746727 0.06911986 0.06690225 0.06427496
 0.06168772 0.05971852 0.05706878 0.05497945 0.05146371 0.04870969
 0.04601947 0.04263861 0.04003926 0.03850922 0.03910042 0.03947688
 0.03773981 0.03441857]"
['data' 'LabeledDB_new' 'Glasses' '42' 'normalized_v2.ply'],"[0.     0.0398 0.136  0.15   0.1498 0.145  0.121  0.0722 0.0274 0.0244
 0.0196 0.021  0.0172 0.0154 0.0242 0.0142 0.0096 0.0132 0.     0.    ]","[0.089161   0.1775025  0.1544535  0.1261655  0.11555675 0.09302975
 0.07061675 0.066576   0.046646   0.03285525 0.01864375 0.008029
 0.00076425 0.         0.         0.         0.         0.
 0.         0.        ]","[6.25975000e-02 2.49541375e-01 2.40486750e-01 1.71236625e-01
 1.10323000e-01 7.08163750e-02 4.48211250e-02 2.48076250e-02
 1.31228750e-02 7.75012500e-03 4.35037500e-03 1.46250000e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.5748624e-01 3.6534592e-01 2.2141584e-01 1.5264336e-01 7.3944480e-02
 2.3784160e-02 5.0000000e-03 3.7936000e-04 6.4000000e-07 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.0287926  0.06074546 0.07536349 0.07726215 0.07505403 0.07186481
 0.06902902 0.06533466 0.06075963 0.05627588 0.05187716 0.04762222
 0.04284089 0.03872454 0.03536589 0.03262284 0.03033449 0.02922585
 0.02682122 0.02408317]"
['data' 'LabeledDB_new' 'Glasses' '43' 'normalized_v2.ply'],"[0.     0.     0.0114 0.1716 0.229  0.1966 0.1342 0.1036 0.0276 0.0172
 0.0152 0.0168 0.0236 0.016  0.008  0.0112 0.0148 0.0032 0.     0.    ]","[1.0782000e-01 1.8257550e-01 1.4181775e-01 1.2319475e-01 1.1473375e-01
 9.8902250e-02 7.6733500e-02 5.9734500e-02 4.4334500e-02 2.1026750e-02
 1.8847500e-02 1.0137000e-02 1.4225000e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.0828645  0.27832975 0.27080413 0.15560737 0.08496675 0.05649588
 0.0377185  0.01925888 0.00764175 0.0049135  0.001399   0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.5524688e-01 3.9304848e-01 2.7945984e-01 1.2745984e-01 3.7751840e-02
 6.4990400e-03 5.2960000e-04 4.4800000e-06 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02453662 0.0550634  0.07199839 0.08029537 0.08201812 0.07939607
 0.07359675 0.06664762 0.06036302 0.05412672 0.04919566 0.04501547
 0.0415127  0.03769888 0.03531248 0.0326795  0.03036589 0.0286567
 0.02653239 0.02498824]"
['data' 'LabeledDB_new' 'Glasses' '44' 'normalized_v2.ply'],"[0.     0.     0.     0.     0.029  0.1214 0.1638 0.1572 0.144  0.1372
 0.0746 0.0184 0.019  0.0204 0.019  0.0208 0.0204 0.0242 0.03   0.0006]","[0.0522315  0.1098255  0.11232725 0.0927645  0.083217   0.08045
 0.0795195  0.078886   0.077613   0.0817625  0.0656255  0.0526485
 0.03280975 0.0003195  0.         0.         0.         0.
 0.         0.        ]","[2.54612500e-02 1.21017250e-01 1.73432000e-01 1.72780750e-01
 1.38384125e-01 1.00691875e-01 7.38060000e-02 5.85576250e-02
 4.82423750e-02 4.06091250e-02 3.35553750e-02 1.34596250e-02
 2.62500000e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[5.2745920e-02 1.9840592e-01 2.4072320e-01 2.1708080e-01 1.5600128e-01
 8.9500480e-02 3.6636640e-02 8.3408000e-03 5.6048000e-04 4.4800000e-06
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02087639 0.04725371 0.06348953 0.07217032 0.07471207 0.07217077
 0.06678611 0.0608389  0.05555686 0.05170556 0.04849775 0.04657802
 0.0451531  0.04321102 0.04198956 0.04033881 0.03899259 0.03816956
 0.03671311 0.03479629]"
['data' 'LabeledDB_new' 'Glasses' '45' 'normalized_v2.ply'],"[0.     0.     0.0068 0.0786 0.147  0.1384 0.1288 0.1198 0.1066 0.0816
 0.055  0.0444 0.0238 0.0088 0.01   0.0158 0.013  0.0142 0.0074 0.    ]","[0.064466   0.14131825 0.1403515  0.106715   0.09359625 0.0928615
 0.0882805  0.08024125 0.0665625  0.049973   0.03673325 0.030706
 0.008195   0.         0.         0.         0.         0.
 0.         0.        ]","[0.035971   0.18783225 0.24831225 0.210504   0.13267362 0.0674825
 0.03733413 0.02769062 0.02314388 0.01652025 0.01000413 0.00253138
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[8.4013920e-02 3.2531440e-01 3.0025856e-01 1.6332944e-01 7.9476480e-02
 3.4820480e-02 1.1241920e-02 1.5147200e-03 3.0080000e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02576122 0.06324747 0.08275297 0.08815682 0.0872091  0.08058251
 0.07165856 0.06257881 0.05525529 0.0490525  0.04385673 0.04031006
 0.03774108 0.03592025 0.03415913 0.0324486  0.03069535 0.0286692
 0.02622095 0.02372338]"
['data' 'LabeledDB_new' 'Glasses' '46' 'normalized_v2.ply'],"[0.0296 0.1714 0.1764 0.151  0.0976 0.0538 0.0504 0.0488 0.046  0.0448
 0.0586 0.0716 0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.14044625 0.2065005  0.161483   0.133691   0.11846725 0.08829275
 0.0655025  0.03845325 0.02092875 0.01419525 0.0099965  0.002043
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.130316   0.39572625 0.27521412 0.12956988 0.04775187 0.01909913
 0.00232275 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[3.2989168e-01 5.0548096e-01 1.4195232e-01 2.2256800e-02 4.1824000e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.05139146 0.09656881 0.10410908 0.099475   0.09293411 0.08558497
 0.07530059 0.06390603 0.0552782  0.04810979 0.04088568 0.03420374
 0.02870631 0.02436635 0.02111053 0.01865815 0.0169545  0.01537047
 0.0140417  0.01304452]"
['data' 'LabeledDB_new' 'Glasses' '47' 'normalized_v2.ply'],"[0.0638 0.1888 0.1898 0.1618 0.0506 0.045  0.047  0.046  0.045  0.046
 0.0738 0.0424 0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.15827575 0.2207185  0.163747   0.13291925 0.11107025 0.084067
 0.060747   0.02925625 0.0163145  0.012463   0.00871375 0.00170775
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.17694925 0.49558012 0.26363538 0.06204937 0.00178587 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.46866256 0.51427072 0.01706672 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.08942713 0.14473079 0.13587935 0.11169066 0.08882895 0.07149948
 0.056606   0.04592483 0.03866696 0.03266734 0.02835899 0.02465088
 0.02201743 0.01963361 0.0178136  0.01615856 0.01499594 0.01403616
 0.0135038  0.01290955]"
['data' 'LabeledDB_new' 'Glasses' '48' 'normalized_v2.ply'],"[0.     0.     0.032  0.1198 0.1472 0.139  0.1136 0.1212 0.0654 0.0354
 0.0312 0.031  0.047  0.0436 0.0266 0.0302 0.0168 0.     0.     0.    ]","[0.06986125 0.12951925 0.12299575 0.1051735  0.09811575 0.0895675
 0.08764525 0.098718   0.074273   0.060704   0.04626975 0.01616225
 0.00099475 0.         0.         0.         0.         0.
 0.         0.        ]","[4.14792500e-02 1.69828250e-01 1.96225875e-01 1.76030250e-01
 1.40688375e-01 1.00757500e-01 6.50308750e-02 4.52537500e-02
 3.19848750e-02 2.28936250e-02 9.73775000e-03 8.96250000e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[9.4363680e-02 2.5935248e-01 2.3389904e-01 2.0291152e-01 1.3050464e-01
 5.7319040e-02 1.9545600e-02 2.1014400e-03 2.5600000e-06 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02992926 0.06177431 0.07148844 0.07425565 0.07362266 0.07027901
 0.06737873 0.06389024 0.0590975  0.0536785  0.04884856 0.04510611
 0.04278228 0.04044456 0.03848189 0.03635104 0.0337579  0.03138697
 0.02977453 0.02767185]"
