path,d1,d2,d3,d4,a3
['data' 'LabeledDB_new' 'Bearing' '350' 'normalized_v2.ply'],[-0.4617457   1.74732592  1.16861994  0.28222454 -0.13070849 -0.40752614 -0.37909858 -0.09828891 -0.64714087 -0.41112245  0.36860967 -0.62999405 -0.12736418 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.75192778  2.05912938  0.66706986 -0.41842663 -1.11534701 -1.29007201 -0.85411431 -0.44680884 -0.20540206 -0.20235721 -0.06223348 -0.14473322 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.62164006  1.21984245  1.84279029  1.48864994 -1.50445089 -2.10347492 -1.36317831 -0.9089764  -0.63541816 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.74345955  1.5612474   1.59538287 -1.9191845  -1.65810446 -1.04617052 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 1.90426708  2.48258179  0.7568409  -2.5447591  -2.36578298 -2.04474822 -1.87893759 -1.80649641 -1.81091573 -1.8296651  -1.98433516 -2.04576763 -1.07541965  0.68123015  1.53842412  2.28063516  2.81500209  2.7405281  2.04739641  1.29302728]
['data' 'LabeledDB_new' 'Bearing' '351' 'normalized_v2.ply'],[-0.31883695  0.21352689  0.08233335  0.42474857  0.66696281 -0.2723981 -0.57697327 -0.42794171 -0.49937314 -0.38761116  0.81718438  0.37663304 -0.06306864 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.07263921  0.24006531  0.79251926  1.4294715  -0.36865525 -0.57351141 -1.00377848 -0.76966398 -0.35872627 -0.12744279  0.04002621  0.19690814 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.20903858 -0.09955888  0.41116101  1.40647285  1.0762102  -0.46848882 -0.82844131 -0.88300524 -0.63541816 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.13291916  0.20144331  0.9214349   0.96352712 -0.47071211 -0.95101076 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.20521395  0.51700187  1.15805337 -0.27350654 -1.0014806  -1.01946278 -0.90758381 -0.76452959 -0.61942566 -0.36237078 -0.26317024  0.06123046  0.92175209  1.33093776  1.22937258  1.11835376  0.98377583  0.82677247  0.41415617  0.05137131]
['data' 'LabeledDB_new' 'Bearing' '352' 'normalized_v2.ply'],[-0.4617457  -0.79439819 -1.04892688  3.7758015   0.2610051  -0.56312812 -0.62749447 -0.62161272 -0.36029763  0.83497609 -1.18699805 -0.76090071 -0.22088497  0.54417711  0.951818   -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.0944478   0.20315659  0.71395388  1.5066878  -0.36268946 -0.61482458 -1.00239416 -0.72588937 -0.3202405  -0.12352125  0.05808371  0.24655929 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.20608294 -0.07801424  0.4585261   1.42995535  1.0356102  -0.461937 -0.91544373 -0.8956836  -0.63541816 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.16616054  0.14942953  0.89558702  1.09364087 -0.44493333 -0.94521706 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.2267775   0.5599275   1.24051376  0.15667634 -0.58218711 -0.68414674 -0.67987192 -0.58178731 -0.35840074 -0.1343762  -0.23015827 -0.23079329  0.25526259  0.6783382   0.51004001  0.38667319  0.25901283  0.1230167 -0.05372041 -0.27492985]
['data' 'LabeledDB_new' 'Bearing' '353' 'normalized_v2.ply'],[-0.4617457   0.81452569  3.26854338  0.67851088  1.24741113 -1.08726112 -1.10744586 -0.9842308  -0.90356134 -0.78730314 -0.34334836 -0.85118116 -0.29102557 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 1.30079577  1.93886395  2.03096512 -0.18038102 -1.04874696 -1.3577765 -1.38940103 -0.95057862 -0.80891364 -0.68259013 -0.54325435 -0.40719655 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.91569632  1.75857297  2.28105171  0.59680319 -2.10847715 -2.11817561 -1.36317831 -0.9089764  -0.63541816 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 1.07121287  1.93768869  1.19061487 -2.33412212 -1.65756669 -1.04617052 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 1.25907255  1.73444148  1.34561522 -1.45150437 -1.79823735 -1.57768032 -1.45371477 -1.35575822 -1.14126871 -0.96182281 -1.28755209 -1.49349921 -0.89542913  0.33782274  1.04542237  1.58795906  1.87937011  1.54102053  1.05453617  0.85110244]
['data' 'LabeledDB_new' 'Bearing' '354' 'normalized_v2.ply'],[-0.4617457   1.52821177  0.26914697 -0.2044429  -0.41915213 -0.59588643 -0.17280368 -0.12713353  1.28687794 -0.27397324 -1.00180666 -0.60742393  0.03045215  1.17415555  2.38040428 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.22737813  0.9010077   0.85269968  0.01967429 -1.70097901 -1.62927956 -0.94789964 -0.26879535  0.18841087  0.54476178  0.83469223  0.88801068 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.07335231  0.39822825  0.99046611  1.12789545  0.15068956 -0.92454381 -0.95469932 -0.87399757 -0.63541816 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.19950305  0.71271185  1.17503307  0.00422251 -1.02298752 -0.99442473 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 1.56928772  1.90298831 -0.09698815 -2.83074901 -2.12860941 -1.59775426 -1.30443808 -1.16188589 -0.96226732 -0.62998139 -1.02615784 -1.39498673 -1.13635954  0.0665652   0.85149793  1.44241739  1.80912054  1.91270111  1.93049499  2.0949888 ]
['data' 'LabeledDB_new' 'Bearing' '355' 'normalized_v2.ply'],[-0.4617457   2.79907382  0.75001906  0.15012909 -0.26602773 -0.56722291 -0.59802377 -0.46502765 -0.41679706 -0.24262485 -0.02646531  0.85511946 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 1.05615504  2.23394695  0.30891758 -0.58610198 -1.24248203 -1.37073191 -0.84726393 -0.4138457  -0.16500147  0.02804744  0.1071872  -0.04439456 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 1.0558688   1.65505867  2.0395083   1.12580584 -2.2289703  -2.1464297 -1.36317831 -0.9089764  -0.63541816 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 1.34334489  2.07703242  1.09129358 -2.68943578 -1.65811721 -1.04617052 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 2.7959505   2.96053366  0.21636135 -3.15493175 -2.62551977 -2.24972083 -2.07888411 -1.99351879 -2.00193929 -2.11221713 -2.34156811 -2.54118775 -2.00587425 -0.10001534  1.0241974   1.85075799  2.62367414  3.00704101  2.85585075  2.83564257]
['data' 'LabeledDB_new' 'Bearing' '356' 'normalized_v2.ply'],[-0.4617457   2.68638655  0.60817909  0.22312921 -0.21973431 -0.41162093 -0.61065407 -0.48151029 -0.57760311 -0.37193696  0.2616102   0.82803532 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 1.06339083e+00  2.19721963e+00  3.15565787e-01 -6.00547405e-01 -1.27054855e+00 -1.37567027e+00 -8.50736580e-01 -3.79379806e-01 -1.44863062e-01 -8.48922221e-03  1.73071640e-01  9.79237889e-04 -2.93826440e-01 -1.68712646e-01 -1.07017852e-01 -5.14454049e-02 -5.13665497e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00],[ 1.01603795  1.60970135  2.01919785  1.1797249  -2.17195234 -2.1464297 -1.36317831 -0.9089764  -0.63541816 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 1.39695605  2.14389973  1.00304379 -2.73543244 -1.65811721 -1.04617052 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 2.93707421  3.07782144  0.19538158 -3.36970248 -2.72279403 -2.31271708 -2.08769636 -1.99921604 -2.01824623 -2.10897467 -2.39715203 -2.60813981 -1.75912384  0.12822952  1.0951263   1.79160532  2.46082827  2.8422043  2.71500478  2.84272178]
['data' 'LabeledDB_new' 'Bearing' '357' 'normalized_v2.ply'],[ 1.39606809  2.22311664  0.51477228 -0.06191886 -0.4155911  -0.70235095 -0.42119958 -0.79055978 -0.73840917  0.36083168  0.87891485  0.71067073 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 1.92632272  1.75278383  0.05951017 -0.84680034 -1.43963441 -1.46362648 -0.84746169 -0.32850191  0.04530876  0.35109632  0.647338    0.06131433 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 1.36252149  1.91626442  2.18985121  0.52207983 -2.29005171 -2.13143198 -1.36317831 -0.9089764  -0.63541816 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 1.96283117  2.68496219  0.13578389 -2.99956202 -1.65811721 -1.04617052 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 4.3401101   2.33094217 -1.22988592 -4.44923052 -3.1229435  -2.53119882 -2.2469244  -2.12148852 -2.13802019 -2.26908288 -2.63935212 -2.83057243 -2.31892742 -0.32205867  0.81781774  1.7322394   2.8731581   4.19253688  4.91945945  4.76236735]
['data' 'LabeledDB_new' 'Bearing' '358' 'normalized_v2.ply'],[-0.4617457  -0.79439819  0.05465726 -0.65287218 -0.57583757 -0.33791473  0.05454172  0.69287781  0.96091971  1.84204315 -1.26518998 -0.65707818 -0.47806715 -0.10380071  0.6322658   1.02791255  2.37601158  2.44995563  3.24322685 -0.12903121],[-7.09490436e-01 -5.78627431e-01 -5.36932423e-01 -4.67697038e-01  3.21784197e-04  5.49213790e-01  4.14898636e-01  4.25496936e-01  3.54403491e-01  1.15205183e-01  6.58070863e-01  1.13756659e+00  1.39635669e-01 -1.68712646e-01 -1.07017852e-01 -5.14454049e-02 -5.13665497e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00],[-0.50838076 -0.69202453 -0.59553403 -0.24829281  0.42730338  0.57100294  0.50025437  0.41088943  0.38606024  0.37349579  0.29124521  0.06662554 -0.15596478 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.49745327 -0.77643752 -0.55626341  0.4642539   0.69919115  0.70020418  0.57074566  0.37564762  0.21427879  0.03856753 -0.11658223 -0.1437424 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.23733004 -0.01658718 -0.27426022 -0.82246066 -0.72984205 -0.33170626  0.49558188  1.50312096  1.60126347  0.89422845  0.101274   -0.87014331 -1.61522676 -1.02264704 -0.64623364 -0.51210149 -0.42639752 -0.40931059 -0.3750399  -0.35030864]
['data' 'LabeledDB_new' 'Bearing' '359' 'normalized_v2.ply'],[-0.4617457  -0.79439819  0.05465726 -0.61463403 -0.67910751 -0.25601894  0.15137401  0.65991253  0.93049694  1.83420605 -1.21580561 -0.64353611 -0.53651765 -0.09480102  0.57587424  0.95830519  2.04630786  3.46383697  2.20359815 -0.12903121],[-0.71531955 -0.5886042  -0.54806528 -0.44906865  0.04880106  0.53803797  0.37025252  0.44603455  0.38855724  0.10033829  0.60244833  1.1617044  0.13829154 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.50431441 -0.68740056 -0.55685489 -0.15707189  0.47898123  0.53822233  0.43669625  0.37336137  0.34780431  0.29465483  0.2145886   0.06156626 -0.15603476 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.5211416  -0.77083471 -0.54841024  0.42780956  0.61730825  0.66569601  0.61181637  0.47920825  0.3337815   0.19817434 -0.0136319  -0.14062531 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.48482069 -0.45603452 -0.87751843 -1.17956838 -0.53040643 -0.01908249  0.65667937  1.53492592  1.6338059   0.9927025   0.3381559  -0.29082635 -0.68379658 -0.39720048 -0.28603173 -0.25270652 -0.29385695 -0.30300964 -0.30065717 -0.27169613]
['data' 'LabeledDB_new' 'Bearing' '360' 'normalized_v2.ply'],[-0.4617457  -0.79439819  2.22031141  0.47341532 -0.19480708 -0.52627502 -0.67801567 -0.51035491 -0.44721982 -0.33275148  0.06818807  1.13950289 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.19147239  0.94218989  1.3821246  -0.24684586 -1.00783869 -1.26013932 -0.75176996 -0.37494808 -0.17582787  0.038017    0.17712435  0.10951458 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.12807113  0.44531133  1.08399629  1.52112996  0.38648088 -1.34347703 -1.3628567  -0.9089764  -0.63541816 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.1944176   0.65346515  1.47422581  0.23393444 -1.45861015 -1.04617052 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 1.11431391  2.226436    1.55811993 -1.62185885 -1.80023393 -1.62118815 -1.50842312 -1.42157495 -1.38342568 -1.32152893 -1.36122485 -1.28682303 -0.22489517  0.82494365  1.17579289  1.35546126  1.46694579  1.41613902  1.02631443  0.89751063]
['data' 'LabeledDB_new' 'Bird' '241' 'normalized_v2.ply'],[ 1.16741408  0.91469216  3.35157165  1.31465474  0.38208021 -0.41571572 -0.74116717 -0.8194044  -0.8427158  -1.01849753 -0.98946057 -1.00465794 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 1.73902187  1.83426791  1.46527441  0.88986931  0.0815012  -0.8206786 -1.63808719 -1.63741976 -1.30680414 -1.0793291  -0.85986157 -0.55232488 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 1.59436334  2.2409912   1.29165568 -0.39704876 -1.50525815 -1.3668324 -1.06717795 -0.80302814 -0.60130489 -0.46364181 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 2.08157755  2.25229902 -0.02753353 -2.16874307 -1.55170962 -1.03785986 -0.71635302 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 1.00740896  0.62144982  0.48059858 -0.55711248 -0.6259827  -0.64220393 -0.69325814 -0.73096246 -0.79547084 -0.93904828 -1.09813382 -0.94341733 -0.40137084  0.3394638   0.51270723  0.60418488  0.77937507  0.9071858  0.89588639  0.82318061]
['data' 'LabeledDB_new' 'Bird' '242' 'normalized_v2.ply'],[ 0.48145207 -0.09323292 -0.00761394  0.69241566  1.45751205  0.57931802  0.06296192 -0.19718475 -0.38637429 -0.57570151 -0.80426917 -0.57131175 -0.30856072 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.04395324  0.2959459   0.51845678  0.55082465  0.62537267  0.49490072  0.1929337  -0.50860256 -0.90176438 -0.90972683 -0.79143644 -0.54181052 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.08334644  0.15830839  0.56755762  0.60398301  0.09175973 -0.29083859 -0.40909424 -0.47338121 -0.49751149 -0.43699095 -0.35753961 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.09743559  0.23308259  0.64742412  0.3012113  -0.26308328 -0.45619601 -0.48641893 -0.44897032 -0.38603338 -0.2906934  -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.18486239 -0.04029775  0.20408968  0.50801132  0.35864568  0.22004074  0.19595127  0.17136242  0.10616819  0.03847993 -0.13794219 -0.71641957 -0.97469308 -0.47116591 -0.18312195 -0.1434187  -0.21136672 -0.23718136 -0.24510581 -0.25675112]
['data' 'LabeledDB_new' 'Bird' '243' 'normalized_v2.ply'],[-0.4617457   1.51569096  3.69752279  1.19298788 -0.50105588 -0.73101447 -0.84220957 -0.73287054 -0.75579361 -0.72068781 -0.65200069 -0.79701289 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 2.0394845   2.2599239   1.42100031  0.2603169  -0.56367285 -1.36979762 -1.74323972 -1.28489223 -0.92599454 -0.79695015 -0.7082753  -0.52735798 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 1.61227815  2.29327188  1.92328893  0.02346744 -2.08207587 -1.96447043 -1.35982853 -0.9089764  -0.63541816 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 2.19219391  2.69303848 -0.18045035 -2.75633564 -1.65666545 -1.04617052 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 1.69187115  1.32933788  0.41991768 -2.2345279  -1.98282745 -1.59085331 -1.28191708 -1.07532111 -1.06621744 -1.19040919 -1.43447462 -1.44311357 -0.71215789  0.46308263  1.1082286   1.54162374  1.88377245  2.08909073  2.06034426  1.71533309]
['data' 'LabeledDB_new' 'Bird' '244' 'normalized_v2.ply'],[ 1.56755859  0.83956731  2.08539047  0.90793981  0.19690651  0.11251207 -0.14754308 -0.57216481 -0.7079864  -0.82257008 -0.6849236  -0.78798484 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 1.5661319   1.62153328  0.99952206  0.56827018  0.03120157 -0.88660349 -1.36957764 -1.13038011 -0.87571404 -0.80147926 -0.72738625 -0.53538508 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 1.23422187  1.94436883  1.47817573  0.23575927 -1.48051875 -1.5898051 -1.20536895 -0.88289065 -0.63533943 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 1.73233336  2.24346999  0.26394221 -2.21131309 -1.59936889 -1.04592588 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 1.48750023  1.5745354   1.25003012 -0.78278627 -1.36097772 -1.40603544 -1.36507242 -1.29905072 -1.31035049 -1.39025812 -1.5379779  -1.52292252 -0.90925997  0.23660235  0.75439976  1.03087245  1.20985221  1.32142006  1.41642321  1.48421155]
['data' 'LabeledDB_new' 'Bird' '245' 'normalized_v2.ply'],[ 0.65294257 -0.02436847  0.54244837  0.98093993  1.57502613  0.30906194 -0.12228248 -0.45266567 -0.44287371 -0.74028056 -0.88657646 -0.65707818 -0.460532   -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.40308147  0.62484855  0.7919101   0.73147181  0.53425579  0.24853435 -0.19832894 -0.87468964 -1.06595867 -0.99645191 -0.83232296 -0.5510624 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.22180949  0.54945731  0.68162237  0.45868866 -0.21231742 -0.50257376 -0.53075562 -0.53396213 -0.51758276 -0.44130558 -0.35746287 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.25066235  0.63169466  0.65313008 -0.17649356 -0.55690989 -0.62661511 -0.56663452 -0.48069696 -0.38986984 -0.29070874 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.06571531  0.0082714   0.44078087  0.78361111  0.3963151   0.13096084  0.03116313 -0.00115821 -0.07728303 -0.25078393 -0.52829134 -0.93089127 -0.92532349 -0.31779426 -0.06612562 -0.02607749 -0.05205024 -0.07828261 -0.1258113  -0.17734854]
